id|party|title|text_url|entry_date|publication_date|dar_ref|authors|number_authors
897/J/XV/2|PCP|Limita o aumento das rendas nos contratos em vigor e nos novos contratos de arrendamento habitacional|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953387859324e6c4d6a49775969316c4d574d354c5451314f544174596d4577595330314e7a42684e546b79596d4e695a4441755a47396a65413d3d&fich=1cce220b-e1c9-4590-ba0a-570a592bcbd0.docx&Inline=true|2023-09-15|2023-09-15|15-17/1/II-A/XV/2|BRUNO DIAS, PAULA SANTOS, ALMA RIVERA, ALFREDO MAIA, DUARTE ALVES, JOÃO DIAS|6
896/J/XV/2|PCP|Regime extraordinário de proteção da habitação própria face ao aumento dos encargos com o crédito à habitação|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338354e6a5a6a4e6a646a596930354e6a417a4c545131593249744f5751354f4330315a6a55304d7a6b785a444a6c4d6a4d755a47396a65413d3d&fich=966c67cb-9603-45cb-9d98-5f54391d2e23.docx&Inline=true|2023-09-15|2023-09-15|10-15/1/II-A/XV/2|BRUNO DIAS, PAULA SANTOS, ALMA RIVERA, ALFREDO MAIA, DUARTE ALVES, JOÃO DIAS|6
895/J/XV/2|PAN|Aprova uma atualização intercalar dos escalões de IRS para acomodar os efeitos da inflação, alterando o Código do IRS|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396b595755305932557a4e6930794e6a55784c5451355a6a51744f575979596930784e5449795a6a4668596d49324e6a41755a47396a65413d3d&fich=dae4ce36-2651-49f4-9f2b-1522f1abb660.docx&Inline=true|2023-09-15|2023-09-15|8-10/1/II-A/XV/2|INÊS DE SOUSA REAL|1
894/J/XV/2|BE|Altera as deduções específicas do IRS|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338345a6a4a694f544a6c4e53316a595759304c5452684e475174596a6b324f53316b5a4449345a6a55324d444135596d45755a47396a65413d3d&fich=8f2b92e5-caf4-4a4d-b969-dd28f56009ba.docx&Inline=true|2023-09-15|2023-09-15|6-8/1/II-A/XV/2|MARIANA MORTÁGUA, PEDRO FILIPE SOARES, ISABEL PIRES, JOANA MORTÁGUA, JOSÉ MOURA SOEIRO|5
893/J/XV/2|BE|Altera o Código do Imposto sobre o Rendimento das Pessoas Singulares para residentes não habituais|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338344d444d775a47526d4f43316a596d59774c5452685a6a4574596a5530595330314d4459794e7a526d595463334d4751755a47396a65413d3d&fich=8030ddf8-cbf0-4af1-b54a-506274fa770d.docx&Inline=true|2023-09-15|2023-09-15|5-6/1/II-A/XV/2|MARIANA MORTÁGUA, PEDRO FILIPE SOARES, ISABEL PIRES, JOANA MORTÁGUA, JOSÉ MOURA SOEIRO|5
892/J/XV/2|CH|Assegura aos mutuários de crédito habitação a possibilidade de postecipar o pagamento de juros|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338314e47526b4d54566a4e53316c4f545a694c5451334e6a49744f4451775a69316b5a6a67304d6a6b794f57466d4e5751755a47396a65413d3d&fich=54dd15c5-e96b-4762-840f-df842929af5d.docx&Inline=true|2023-09-15|2023-09-15|3-5/1/II-A/XV/2|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
957/R/XV/2|PS|Recomenda ao Governo que encete todos os esforços diplomáticos para defender a criação do Estado da Palestina, a par da existência do Estado de Israel, lado a lado, a viver em paz e segurança, tal como previsto no Plano de Partilha das Nações Unidas de 1947|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339685a5463774e4446684f5330304d446b784c545131596d4d74595759344e6930324d7a59794f54646a4d6a59304e4459755a47396a65413d3d&fich=ae7041a9-4091-45bc-af86-636297c26446.docx&Inline=true|2023-11-20|||PAULO PISCO, FRANCISCO CÉSAR, IVAN GONÇALVES|3
956/R/XV/2|IL|Recomenda ao Governo que exonere o Governador do Banco de Portugal|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339695a6a6c6a595446694f5331684e4759334c54526a4f545574596a566b597931695a444e694e7a4579596a55345a5445755a47396a65413d3d&fich=bf9ca1b9-a4f7-4c95-b5dc-bd3b712b58e1.docx&Inline=true|2023-11-14|||BERNARDO BLANCO, CARLA CASTRO, CARLOS GUIMARÃES PINTO, JOANA CORDEIRO, JOÃO COTRIM FIGUEIREDO, PATRÍCIA GILVAZ, RODRIGO SARAIVA, RUI ROCHA|8
955/R/XV/2||Deslocação do Presidente da República a Londres e a Oxford|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338784f444a694f446c684d53316a4f44686d4c5451324e32597459575978595330314e5441784e7a6b794e44646a5a6a6b755a47396a&fich=182b89a1-c88f-467f-af1a-550179247cf9.doc&Inline=true|2023-11-07||||0
954/R/XV/2|PAN|Recomenda ao Governo que reforce a proteção do sobreiro em Portugal e defina critérios ambientais rigorosos na construção do novo aeroporto de Lisboa|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338325a57466d4d3255774e7930774e7a49774c5451304d7a4d74595455324e79316c5a6d4e6d5a4467794d6a646c4f4751755a47396a65413d3d&fich=6eaf3e07-0720-4433-a567-efcfd8227e8d.docx&Inline=true|2023-11-03|||INÊS DE SOUSA REAL|1
953/R/XV/2|PAN|Recomenda ao Governo que proceda à proteção da Serra da Lousã e da Rede Natura 2000|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396a4d5449794f4445785a53316c5a4751304c5451774e7a5974596a51314e79316c4d574a6a4e4745304d7a5a69596a6b755a47396a65413d3d&fich=c122811e-edd4-4076-b457-e1bc4a436bb9.docx&Inline=true|2023-11-02|||INÊS DE SOUSA REAL|1
952/R/XV/2|IL|Recomenda ao Governo que dê a preponderância devida à literacia financeira em contexto escolar|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338324e7a42684f5459304d7931685a5759314c5451794e5467745954526c4d7930334d324e6a5a6a426d596a566a4d3259755a47396a65413d3d&fich=670a9643-aef5-4258-a4e3-73ccf0fb5c3f.docx&Inline=true|2023-11-02|||CARLA CASTRO, JOÃO COTRIM FIGUEIREDO, BERNARDO BLANCO, CARLOS GUIMARÃES PINTO, JOANA CORDEIRO, PATRÍCIA GILVAZ, RODRIGO SARAIVA, RUI ROCHA|8
951/R/XV/2||Deslocação do Presidente da República à Guiné-Bissau|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338784f4459774d7a63304d6930325a4759774c54526d4d6d4974596a4d79597930355a6a6b3259545a684e5445314f5445755a47396a&fich=18603742-6df0-4f2b-b32c-9f96a6a51591.doc&Inline=true|2023-10-31||||0
950/R/XV/2|BE|Recomenda ao Governo que reconheça o estado da Palestina|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396a4d7a45774e6a59784e43316c4d5451344c54526a4e4467744f475669595331684d6d45354d324d325954646b5a5441755a47396a65413d3d&fich=c3106614-e148-4c48-8eba-a2a93c6a7de0.docx&Inline=true|2023-10-27|||JOANA MORTÁGUA, JOSÉ MOURA SOEIRO, PEDRO FILIPE SOARES, ISABEL PIRES, MARIANA MORTÁGUA|5
949/R/XV/2||Alteração da data da deslocação do Presidente da República à República da Moldova|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338775a6a59344d6d45355a5330354e7a67314c5451314e4755744f4459304d4330794e6d55325a474a6d4d446b304e6d45755a47396a&fich=0f682a9e-9785-454e-8640-26e6dbf0946a.doc&Inline=true|2023-10-25|2023-10-26|47-47/17/I série/XV/2||0
948/R/XV/2|PCP|Pela valorização remuneratória e social dos trabalhadores das Forças e Serviços de Segurança|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339684f546c6d4d4751354e6930785a6d4a684c545269597a59744f546b30595330774e6a55304d7a45774d7a52684e7a41755a47396a&fich=a99f0d96-1fba-4bc6-994a-065431034a70.doc&Inline=true|2023-10-24|||ALMA RIVERA, PAULA SANTOS, JOÃO DIAS, BRUNO DIAS, DUARTE ALVES, ALFREDO MAIA|6
947/R/XV/2|BE|Consagra o dia pela eliminação da violência obstétrica|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338344e7a55314e7a686d4e6931685a4445794c5451324e47457459545a6c4e4331694d6d566b596d51784e6a4d304e5751755a47396a65413d3d&fich=875578f6-ad12-464a-a6e4-b2edbd16345d.docx&Inline=true|2023-10-23|||JOANA MORTÁGUA, ISABEL PIRES, PEDRO FILIPE SOARES, MARIANA MORTÁGUA, JOSÉ MOURA SOEIRO|5
946/R/XV/2|PAN|Recomenda ao Governo que adote medidas que promovam a integração em instituições de ensino nacionais de estudantes, investigadores e docentes, provenientes de instituições de ensino superior de Israel, da Faixa de Gaza e da Cisjordânia|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396d5a6a59345a5467794e69316b4d4441304c545131593245744f5755324e69316c5a4441344e7a6c694f47466a4d3255755a47396a65413d3d&fich=ff68e826-d004-45ca-9e66-ed0879b8ac3e.docx&Inline=true|2023-10-20|||INÊS DE SOUSA REAL|1
945/R/XV/2|PAN|Assunção de poderes de revisão constitucional extraordinária pela Assembleia da República para assegurar a consagração da proteção dos animais na Constituição|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339695a6a55324e474a6d595331694f5463324c5451775a446374596d56695a6930354f5456684d324d7a5a5459334d6a4d755a47396a65413d3d&fich=bf564bfa-b976-40d7-bebf-995a3c3e6723.docx&Inline=true|2023-10-19|||INÊS DE SOUSA REAL|1
944/R/XV/2|L|Contra a escalada da guerra em Israel e na Palestina: recomendações urgentes ao governo na defesa do cessar-fogo, ajuda humanitária e libertação de reféns|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396c4e32557a597a566a4f53316c4d546b344c545132595749744f546b305a4330304d7a5535597a466d4e7a4d794e7a55755a47396a65413d3d&fich=e7e3c5c9-e198-46ab-994d-4359c1f73275.docx&Inline=true|2023-10-18|||RUI TAVARES|1
943/R/XV/2|L|Recomenda ao Governo que avance para o reconhecimento da independência da Palestina|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338304e4455305a544d325953316c5a44646a4c54517a4d444974596a4934595331684f4749314e5451344d5455354d5459755a47396a65413d3d&fich=4454e36a-ed7c-4302-b28a-a8b554815916.docx&Inline=true|2023-10-18|||RUI TAVARES|1
942/R/XV/2|CH|Recomenda ao governo que dê cumprimento à Resolução da Assembleia da República n.º 160/2021, de 14 de maio relativa à proteção dos pais em caso de perda gestacional|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338774d6a6b314d6a49304e7930334f54566b4c5451774e475974596d59795a5330775a6a64684e6d4a6859545a6b595449755a47396a65413d3d&fich=02952247-795d-404f-bf2e-0f7a6baa6da2.docx&Inline=true|2023-10-16|||ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
941/R/XV/2|PS|Recomenda ao Governo a adoção de medidas de compensação à apicultura|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338355a4451324d474d7a596930344e47466c4c545268597a55744f5455344f53316b593259795932566a597a6b30596a6b755a47396a65413d3d&fich=9d460c3b-84ae-4ac5-9589-dcf2cecc94b9.docx&Inline=true|2023-10-15|||PAULA REIS, RICARDO PINHEIRO, JOÃO MIGUEL NICOLAU, PEDRO DO CARMO, TIAGO SOARES MONTEIRO, JOSÉ PEDRO FERREIRA, EDUARDO ALVES, LÚCIA ARAÚJO DA SILVA, JOSÉ RUI CRUZ, CRISTINA SOUSA, ANTÓNIO MONTEIRINHO, BERTA NUNES, SOBRINHO TEIXEIRA, AGOSTINHO SANTA, SUSANA BARROSO, HUGO COSTA, NORBERTO PATINHO, GIL COSTA, SALVADOR FORMIGA, LUÍS GRAÇA, GILBERTO ANJOS, PALMIRA MACIEL, DORA BRANDÃO, CLARISSE CAMPOS, JOAQUIM BARRETO, JOÃO AZEVEDO CASTRO, JOÃO AZEVEDO, MANUEL DOS SANTOS AFONSO, SÉRGIO ÁVILA, ANTÓNIO SALES, CRISTINA MENDES DA SILVA|31
940/R/XV/2|CH|Recomenda ao Governo o alargamento urgente da Rede de Cuidados Paliativos|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338334e5752684f4445334e43307a596a51324c54526c4d6a4d744f4759774f5331684f4463334f574d355a4755794e7a6b755a47396a65413d3d&fich=75da8174-3b46-4e23-8f09-a8779c9de279.docx&Inline=true|2023-10-13|||ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
939/R/XV/2|BE|Recomenda ao Governo a revisão da tabela de honorários dos serviços prestados por advogados no sistema de acesso ao direito e aos tribunais|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338335a545a6c4e5467324e533030595755774c54526b597a6b74596d4e685a53316c4d324d774f474531593251324d6d59755a47396a&fich=7e6e5865-4ae0-4dc9-bcae-e3c08a5cd62f.doc&Inline=true|2023-10-11|2023-10-11|68-69/17/II-A/XV/2|PEDRO FILIPE SOARES, MARIANA MORTÁGUA, ISABEL PIRES, JOANA MORTÁGUA, JOSÉ MOURA SOEIRO|5
938/R/XV/2|CH|Recomenda ao Governo que implemente um mecanismo de compensação para os lesados do BES e do BANIF|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338304e57566d4f44686c5a5330795a546c6a4c5451794d6d45744f5445785a53316b5a6d466b5a575a6d4f5749304d6a59755a47396a65413d3d&fich=45ef88ee-2e9c-422a-911e-dfadeff9b426.docx&Inline=true|2023-10-09|2023-10-09|33-34/15/II-A/XV/2|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
937/R/XV/2|PCP|Reforço dos cuidados de saúde em Ovar em resposta às necessidades das populações|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396b4d6d5a694f574d334e43307859574d324c5451775a4463744f445533596930784d6a646a5a54526d4e7a63344e574d755a47396a65413d3d&fich=d2fb9c74-1ac6-40d7-857b-127ce4f7785c.docx&Inline=true|2023-10-09|2023-10-09|31-33/15/II-A/XV/2|JOÃO DIAS, PAULA SANTOS, ALMA RIVERA, BRUNO DIAS, DUARTE ALVES, ALFREDO MAIA|6
936/R/XV/2|PAN|Recomenda ao Governo a revisão do modelo de compensação pelo trabalho suplementar  na Polícia de Segurança Pública|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338355a54526c4d6a686a5a4330774d446c694c54526c597a55744f5749794e7930774e575a695a6d593559546c6c5a6d49755a47396a65413d3d&fich=9e4e28cd-009b-4ec5-9b27-05fbff9a9efb.docx&Inline=true|2023-10-09|2023-10-09|30-31/15/II-A/XV/2|INÊS DE SOUSA REAL|1
935/R/XV/2|PAN|Consagra o dia 26 de setembro como o Dia Nacional do Atleta Paralímpico|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953387a4f54566d4e324e6c59793077595759324c545135597a55744f4755354d5330314e44646d597a45774f5755304f4455755a47396a65413d3d&fich=395f7cec-0af6-49c5-8e91-547fc109e485.docx&Inline=true|2023-10-09|2023-10-09|29-30/15/II-A/XV/2|INÊS DE SOUSA REAL|1
934/R/XV/2|IL|Recomenda ao Governo a inclusão da caricatura política como património imaterial português|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338774e446b784f5749354d53316d5a6a4a6c4c5451304d4455744f54686a4f5330334f5441334e6d453059574532595745755a47396a65413d3d&fich=04919b91-ff2e-4405-98c9-79076a4aa6aa.docx&Inline=true|2023-10-09|2023-10-09|27-29/15/II-A/XV/2|PATRÍCIA GILVAZ, BERNARDO BLANCO, CARLA CASTRO, CARLOS GUIMARÃES PINTO, JOANA CORDEIRO, JOÃO COTRIM FIGUEIREDO, RODRIGO SARAIVA, RUI ROCHA|8
933/R/XV/2|CH|Recomenda ao governo a manutenção do Centro de Saúde de Ovar|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953387a4d7a466d5a444a695979316d59324e6b4c5451354e445574596a55314d53316c5a5463305a6d5a685a5449334d4751755a47396a65413d3d&fich=331fd2bc-fccd-4945-b551-ee74ffae270d.docx&Inline=true|2023-10-09|2023-10-09|25-27/15/II-A/XV/2|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
932/R/XV/2|CH|Recomenda ao Governo que adopte um conjunto de medidas que impactam os atletas de alta competição|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338325a6a4e6c4e545a684e4331684f5459784c5452685a446774595755334d4330344f446734593255775a5752685a6d45755a47396a65413d3d&fich=6f3e56a4-a961-4ad8-ae70-8888ce0edafa.docx&Inline=true|2023-10-09|2023-10-09|24-25/15/II-A/XV/2|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
931/R/XV/2||Deslocação do Presidente da República à República da Moldova|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c3259533968596d5533597a4d785a69316c4f47497a4c5451305a6d49744f5751794d6930304e5755344e544a6a4f5459354e7a55755a47396a&fich=abe7c31f-e8b3-44fb-9d22-45e852c96975.doc&Inline=true|2023-10-09|2023-10-14|50-50/13/I série/XV/2||0
930/R/XV/2|PAN|Pela preservação e salvaguarda da Quinta dos Ingleses|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396c4e6d4e694d474a6b4d4330784d324a694c5451355a5745744f4459795a6930774d6d45775957466a4d545932597a45755a47396a65413d3d&fich=e6cb0bd0-13bb-49ea-862f-02a0aac166c1.docx&Inline=true|2023-10-04|2023-10-04|50-52/14/II-A/XV/2|INÊS DE SOUSA REAL|1
929/R/XV/2|PAN|Recomenda ao Governo que proceda ao apoio à criação de um Banco Alimentar Animal|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c3259533833596a64694e7a466b4e7931694d3255784c5451324e6d4d744f5464694e6931694d7a5a695a6a457a4e5463324d7a51755a47396a65413d3d&fich=7b7b71d7-b3e1-466c-97b6-b36bf1357634.docx&Inline=true|2023-10-04|2023-10-04|49-50/14/II-A/XV/2|INÊS DE SOUSA REAL|1
928/R/XV/2|PSD|Recomenda ao Governo a referenciação dos utentes do concelho de Ovar para a Unidade Local de Saúde de Entre Douro e Vouga|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396b4f474a6b4e6a6c684d6930304e7a597a4c5451784e574d744f57466c596930315954426d4d7a55774d5446684d7a49755a47396a65413d3d&fich=d8bd69a2-4763-415c-9aeb-5a0f35011a32.docx&Inline=true|2023-10-04|2023-10-04|47-48/14/II-A/XV/2|CARLA MADUREIRA, RUI CRUZ, RUI CRISTINA, PEDRO MELO LOPES, FÁTIMA RAMOS, FERNANDA VELEZ, GUILHERME ALMEIDA, HUGO PATRÍCIO OLIVEIRA, INÊS BARROSO, JORGE SALGUEIRO MENDES, MÓNICA QUINTELA, ROSINA RIBEIRO PEREIRA, RUI VILAR|13
927/R/XV/2|PSD|Recomenda ao Governo o reforço dos apoios aos Cuidadores Informais|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338334d5745774e5464695a6930784f474a6d4c5452694e6d51744f44566d4e69307a5a6d59334e44646d4d7a6c6d4e5459755a47396a65413d3d&fich=71a057bf-18bf-4b6d-85f6-3ff747f39f56.docx&Inline=true|2023-10-03|2023-10-03|29-31/13/II-A/XV/2|CLARA MARQUES MENDES, MIGUEL SANTOS, HELGA CORREIA, NUNO CARVALHO, ISABEL MEIRELES, EMÍLIA CERQUEIRA, HUGO MARAVILHA, PEDRO ROQUE, GABRIELA FONSECA, LINA LOPES, RUI CRUZ, RUI CRISTINA, PEDRO MELO LOPES, HUGO PATRÍCIO OLIVEIRA, INÊS BARROSO, FÁTIMA RAMOS, FERNANDA VELEZ, ANDRÉ MARQUES, JOÃO DIAS COELHO, SÓNIA RAMOS|20
926/R/XV/2|CH|Recomenda ao Governo que promova uma campanha nacional de esterilização de animais de companhia|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338794e4459305a5455344e7931684f5755774c54517a597a55744f546c6a4e4330795a446c6d4d54426c597a51304d5749755a47396a65413d3d&fich=2464e587-a9e0-43c5-99c4-2d9f10ec441b.docx&Inline=true|2023-10-03|2023-10-03|28-29/13/II-A/XV/2|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
925/R/XV/2|PAN|Assunção de poderes de revisão constitucional extraordinária pela Assembleia da República para assegurar a consagração da proteção dos animais na Constituição|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339684d6a67344e575a6d5a53316a593245354c545178597a5574595452694d693031596a41354f5755354e6a63794d7a51755a47396a65413d3d&fich=a2885ffe-cca9-41c5-a4b2-5b099e967234.docx&Inline=true|2023-10-03|2023-10-03|24-27/13/II-A/XV/2|INÊS DE SOUSA REAL|1
924/R/XV/2|PCP|Aumento das reformas e pensões no ano de 2024|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338784d4759304d4755794f5330305a444d784c5451794d6a6b74596a55324e7931694e44466a4e7a6b774f4755775a5459755a47396a65413d3d&fich=10f40e29-4d31-4229-b567-b41c7908e0e6.docx&Inline=true|2023-10-02|2023-10-02|17-18/12/II-A/XV/2|ALFREDO MAIA, ALMA RIVERA, BRUNO DIAS, DUARTE ALVES, JOÃO DIAS, PAULA SANTOS|6
923/R/XV/2|PAN|Recomenda ao Governo que proceda à regulamentação da lei que regula a morte medicamente assistida|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c3259533833596a6b304f4464685a4330304e5459324c5452695a4467744f474533596930334d6a41324d6a4534597a45305a6a41755a47396a&fich=7b9487ad-4566-4bd8-8a7b-7206218c14f0.doc&Inline=true|2023-09-29|2023-09-29|14-14/11/II-A/XV/2|INÊS DE SOUSA REAL|1
